aAqui aaqui RG 1
uso uso NCMS000 0.755144
de de SP 0.999919
cavalleria cavalleria NCFS000 1
. . Fp 1

Onde donde PR00000 1
si si CS 0.944444
el el DA0MS0 0.880831
rey rey NCMS000 1
quiere querer VMIP3S0 0.983871
fazer hacer VMN0000 1
sus su DP3CPN 0.988798
çibdadanos ciudadano NCMP000 0.633609
buenos bueno AQ0MP00 1
lidiadores lidiador NCMP000 1
, , Fc 1
e e CC 0.494868
silos silo NCMP000 1
quiere querer VMIP3S0 0.983871
fazer hacer VMN0000 1
bien bien RG 0.963887
aparejados aparejar VMP00PM 1
para para SP 0.988789
lidiar lidiar VMN0000 1
, , Fc 1
deue deber VMM02S0 0.5
antiçipar anticipar VMN0000 1
el el DA0MS0 0.880831
tienpo tiempo NCMS000 1
del de+el SP+DA0MS0 0.5
lidiar lidiar VMN0000 1
e e CC 0.494868
non no RN 0.99936
lo lo PP3MSA0 0.53452
dexar dejar VMN0000 1
passar pasar VMN0000 1
. . Fp 1

Ca ca CS 0.982082
segunt según SP 0.990196
que que PR0CN00 0.648448
dize decir VMIP3S0 1
Vegeçio vegeçio VMIS3S0 1
, , Fc 1
mejor mejor AQ0CS00 0.983871
cosa cosa NCFS000 0.993392
es ser VSIP3S0 1
que que CS 0.350774
los el DA0MP0 0.931043
mançebos mancebo NCMP000 0.573612
tomen tomar VMSP3P0 0.970833
ante ante SP 0.376
el el DA0MS0 0.880831
tienpo tiempo NCMS000 1
para para SP 0.988789
lidiar lidiar VMN0000 1
, , Fc 1
que que CS 0.350774
non no RN 0.99936
que que PR0CN00 0.648448
se se P00CN00 0.489655
duelan dolar VMIP3P0 0.825
que que CS 0.350774
el el DA0MS0 0.880831
tienpo tiempo NCMS000 1
les le PP3CPD0 0.5
sea ser VSSP1S0 0.491824
passado pasar VMP00SM 0.738095
. . Fp 1

La el DA0FS0 0.897854
ij° ij° NCMS000 0.175279
razon razón NCFS000 1
es ser VSIP3S0 1
por por SP 1
que que PR0CN00 0.648448
el el DA0MS0 0.880831
arte arte NCCS000 1
del de+el SP+DA0MS0 0.5
lidiar lidiar VMN0000 1
es ser VSIP3S0 1
muy muy RG 1
fuerte fuerte AQ0CS00 0.916084
e e CC 0.494868
muy muy RG 1
graue grave AQ0CS00 0.96875
de de SP 0.999919
aprender aprender VMN0000 1
. . Fp 1

Ca ca CS 0.982082
si si CS 0.944444
quier querer VMSP3S0 1
sean ser VSSP3P0 0.986111
los el DA0MP0 0.931043
lidiadores lidiador NCMP000 1
peones peón NCMP000 1
, , Fc 1
si si CS 0.944444
quier querer VMSP3S0 1
cavalleros caballero NCMP000 0.621109
, , Fc 1
a a SP 0.956937
auentura aventura NCFS000 0.916667
se se P00CN00 0.489655
meten meter VMIP3P0 1
enla enla_en+enla_el SP+DA 1
lid lid NCMS000 1
, , Fc 1
si si CS 0.944444
non no RN 0.99936
saben saber VMIP3P0 1
el el DA0MS0 0.880831
arte arte NCCS000 1
del de+el SP+DA0MS0 0.5
lidiar lidiar VMN0000 1
. . Fp 1

La el DA0FS0 0.897854
iii° iii° NCMS000 0.175279
razon razón NCFS000 1
es ser VSIP3S0 1
por por SP 1
que que PR0CN00 0.648448
muchas mucho DI0FP0 0.836538
cabtelas cabtelas NCFP000 1
son ser VSIP3P0 0.987239
menester menester NCMS000 1
enlas enlas_en+enlas_el SP+DA 1
lides lid NCMP000 1
e e CC 0.494868
enlas enlas_en+enlas_el SP+DA 1
batallas batalla NCFP000 0.954545
, , Fc 1
las el DA0FP0 0.755247
quales cuál PT0CP00 1
deven devenir VMM02S0 1
ser ser VSN0000 0.969613
aprendidas aprender VMP00PF 1
ante antes RG 0.616
que que PR0CN00 0.648448
vengan vengar VMIP3P0 0.846154
al a+el SP+DA0MS0 0.5
menester menester NCMS000 1
de de SP 0.999919
 las  las NCFP000 1
las el DA0FP0 0.755247
armas arma NCFP000 0.987805
, , Fc 1
o o CC 0.998971
ala ala_a+ala_el SP+DA 0.989041
neçesidat neçesidat NCFS000 1
del de+el SP+DA0MS0 0.5
lidiar lidiar VMN0000 1
. . Fp 1

Ca ca CS 0.982082
muy muy RG 1
grant gran AQ0CS00 1
locura locura NCFS000 1
es ser VSIP3S0 1
que que PR0CN00 0.648448
entonçe entonces RG 0.913043
aprenda aprender VMSP1S0 0.567459
el el DA0MS0 0.880831
omne hombre NCMS000 0.996183
el el DA0MS0 0.880831
arte arte NCCS000 1
del de+el SP+DA0MS0 0.5
lidiar lidiar VMN0000 1
, , Fc 1
quando cuándo PT00000 1
viene venir VMIP3S0 1
al a+el SP+DA0MS0 0.5
menester menester NCMS000 1
de de SP 0.999919
la el DA0FS0 0.897854
lid lid NCMS000 1
, , Fc 1
e e CC 0.494868
quando cuándo PT00000 1
la el DA0FS0 0.897854
vida vida NCFS000 1
delos delos_de+delos_el SP+DA 0.823529
omnes hombre NCMP000 1
se se P00CN00 0.489655
pone poner VMIP3S0 1
a a SP 0.956937
peligro peligro NCMS000 0.916667
de de SP 0.999919
muerte muerte NCFS000 1
. . Fp 1

E e CC 0.494868
por por SP 1
ende ende RG 0.891459
, , Fc 1
los el DA0MP0 0.931043
lidiadores lidiador NCMP000 1
de de SP 0.999919
su su DP3CSN 1
moçedat mocedad NCFS000 1
se se P00CN00 0.489655
deven devenir VMM02S0 1
poner poner VMN0000 1
al a+el SP+DA0MS0 0.5
arte arte NCCS000 1
e e CC 0.494868
al a+el SP+DA0MS0 0.5
uso uso NCMS000 0.755144
de de SP 0.999919
 las  las NCFP000 1
las el DA0FP0 0.755247
armas arma NCFP000 0.987805
por por SP 1
que que PR0CN00 0.648448
ayan haber VMSP2P0 0.34375
espaçio espacio NCMS000 0.743714
de de SP 0.999919
aprender aprender VMN0000 1
todas todo DI0FP0 0.958167
aquellas aquel DD0FP0 0.5
cosas cosa NCFP000 0.998392
que que PR0CN00 0.648448
son ser VSIP3P0 0.987239
menester menester NCMS000 1
para para SP 0.988789
lid lid NCMS000 1
. . Fp 1

E e CC 0.494868
por por SP 1
ende ende RG 0.891459
, , Fc 1
todo todo DI0MS0 0.746894
rey rey NCMS000 1
o o CC 0.998971
todo todo DI0MS0 0.746894
prinçipe príncipe NCMS000 0.533609
que que PR0CN00 0.648448
ha haber VAIP3S0 0.315104
de de SP 0.999919
auer haber VMN0000 0.703704
guerras guerra NCFP000 1
deue deber VMM02S0 0.5
usar usar VMN0000 1
sienpre siempre RG 1
sus su DP3CPN 0.988798
vassallos vasallo NCMP000 0.633484
a a SP 0.956937
obras obra NCFP000 0.994505
de de SP 0.999919
batallas batalla NCFP000 0.954545
e e CC 0.494868
de de SP 0.999919
cavalleria cavalleria NCFS000 1
. . Fp 1

Quanto cuanto PR0MS00 0.996795
a a SP 0.956937
la el DA0FS0 0.897854
segunda 2 AO0FS00 0.297561
conclusion conclusión NCFS000 1
, , Fc 1
conviene convenir VMIP3S0 1
de de SP 0.999919
notar notar VMN0000 1
que que CS 0.350774
por por SP 1
tres 3 Z 1
maneras manera NCFP000 1
de de SP 0.999919
señales señal NCFP000 0.550001
se se P00CN00 0.489655
pueden poder VMIP3P0 1
conoçer conocer VMN0000 1
los el DA0MP0 0.931043
buenos bueno AQ0MP00 1
lidiadores lidiador NCMP000 1
, , Fc 1
segunt según SP 0.990196
que que PR0CN00 0.648448
tres 3 Z 1
cosas cosa NCFP000 0.998392
son ser VSIP3P0 0.987239
menester menester NCMS000 1
para para SP 0.988789
la el DA0FS0 0.897854
lid lid NCMS000 1
. . Fp 1

La el DA0FS0 0.897854
primera 1 AO0FS00 0.712264
es ser VSIP3S0 1
que que CS 0.350774
ellos ellos PP3MP00 1
sean ser VSSP3P0 0.986111
muy muy RG 1
osados osar VMP00PM 0.760071
e e CC 0.494868
de de SP 0.999919
grandes grande AQ0CP00 0.996795
coraçones corazón NCMP000 1
: : Fd 1
e e CC 0.494868
las el DA0FP0 0.755247
señales señal NCFP000 0.550001
para para SP 0.988789
los el DA0MP0 0.931043
conoçer conocer VMN0000 1
son ser VSIP3P0 0.987239
dos 2 Z 0.997076
. . Fp 1

La el DA0FS0 0.897854
primera 1 AO0FS00 0.712264
es ser VSIP3S0 1
si si CS 0.944444
han haber VAIP3P0 0.97619
los el DA0MP0 0.931043
ojos ojo NCMP000 1
bien bien RG 0.963887
biuos vivo AQ0MP00 0.666385
e e CC 0.494868
bien bien RG 0.963887
despiertos despierto AQ0MP00 1
. . Fp 1

La el DA0FS0 0.897854
segunda 2 AO0FS00 0.297561
es ser VSIP3S0 1
si si CS 0.944444
han haber VAIP3P0 0.97619
la el DA0FS0 0.897854
çeruiz çeruiz NCFS000 1
bien bien RG 0.963887
derecha derecho AQ0FS00 0.847222
e e CC 0.494868
non no RN 0.99936
son ser VSIP3P0 0.987239
coruados corvar VMP00PM 1
nin ni CC 1
inclinados inclinar VMP00PM 1
faza hacia SP 1
tierra tierra NCFS000 1
, , Fc 1
ca ca CS 0.982082
por por SP 1
estas este DD0FP0 0.776824
dos 2 Z 0.997076
cosas cosa NCFP000 0.998392
, , Fc 1
segunt según SP 0.990196
que que PR0CN00 0.648448
dize decir VMIP3S0 1
Vegeçio vegeçio VMIS3S0 1
, , Fc 1
se se P00CN00 0.489655
conoçen conocer VMIP3P0 1
los el DA0MP0 0.931043
omes hombre NCMP000 1
osados osar VMP00PM 0.760071
e e CC 0.494868
de de SP 0.999919
grandes grande AQ0CP00 0.996795
coraçones corazón NCMP000 1
. . Fp 1

La el DA0FS0 0.897854
ii° ii° NCMS000 0.175279
cosa cosa NCFS000 0.993392
es ser VSIP3S0 1
si si CS 0.944444
los el DA0MP0 0.931043
omes hombre NCMP000 1
son ser VSIP3P0 0.987239
fuertes fuerte AQ0CP00 0.954545
e e CC 0.494868
duros duro AQ0MP00 0.466364
de de SP 0.999919
cuerpo cuerpo NCMS000 1
, , Fc 1
e e CC 0.494868
las el DA0FP0 0.755247
señales señal NCFP000 0.550001
para para SP 0.988789
conoçer conocer VMN0000 1
los el DA0MP0 0.931043
son son NCMS000 0.012761
tres 3 Z 1
. . Fp 1

La el DA0FS0 0.897854
primera 1 AO0FS00 0.712264
es ser VSIP3S0 1
si si CS 0.944444
han haber VAIP3P0 0.97619
las el DA0FP0 0.755247
carnes carne NCFP000 1
duras duro AQ0FP00 0.916667
; ; Fx 1
la el DA0FS0 0.897854
ii° ii° NCMS000 0.175279
, , Fc 1
si si CS 0.944444
han haber VAIP3P0 0.97619
los el DA0MP0 0.931043
neruios nervio NCMP000 1
muy muy RG 1
espessos espeso AQ0MP00 1
e e CC 0.494868
rezios recio AQ0MP00 1
. . Fp 1

La el DA0FS0 0.897854
terçera tercero NCFS000 0.916667
, , Fc 1
si si CS 0.944444
han haber VAIP3P0 0.97619
los el DA0MP0 0.931043
muslos muslo NCMP000 1
e e CC 0.494868
los el DA0MP0 0.931043
braços brazo NCMP000 1
muy muy RG 1
rezios recio AQ0MP00 1
, , Fc 1
e e CC 0.494868
muy muy RG 1
fuertes fuerte AQ0CP00 0.954545
. . Fp 1

Ca ca CS 0.982082
segunt según SP 0.990196
que que PR0CN00 0.648448
dize decir VMIP3S0 1
el el DA0MS0 0.880831
philosopho filósofo NCMS000 0.916667
enel enel_en+enel_el SP+DA 1
viij° viij° NCMS000 0.175279
de de SP 0.999919
las el DA0FP0 0.755247
Politicas politicas NCFP000 1
, , Fc 1
la el DA0FS0 0.897854
arte arte NCCS000 1
del de+el SP+DA0MS0 0.5
lidiar lidiar VMN0000 1
, , Fc 1
e e CC 0.494868
la el DA0FS0 0.897854
çiençia ciencia NCFS000 1
de de SP 0.999919
las el DA0FP0 0.755247
letras letra NCFP000 1
han haber VAIP3P0 0.97619
menester menester NCMS000 1
contrarias contrario AQ0FP00 0.466324
maneras manera NCFP000 1
, , Fc 1
e e CC 0.494868
contrarias contrario AQ0FP00 0.466324
condiciones condición NCFP000 0.85
enlos enlos_en+enlos_el SP+DA 1
cuerpos cuerpo NCMP000 1
. . Fp 1

Ca ca CS 0.982082
lo el DA00S0 0.465046
subtiles subtiles NCMP000 0.249932
para para SP 0.988789
prender prender VMN0000 1
las el DA0FP0 0.755247
sçiençias ciencia NCFP000 1
son ser VSIP3P0 0.987239
aquellos aquel DD0MP0 0.34589
que que PR0CN00 0.648448
han haber VAIP3P0 0.97619
las el DA0FP0 0.755247
carnes carne NCFP000 1
muelles muelle AQ0CP00 0.366391
e e CC 0.494868
blandas blando AQ0FP00 0.572188
, , Fc 1
segunt según SP 0.990196
que que PR0CN00 0.648448
dize decir VMIP3S0 1
el el DA0MS0 0.880831
philosopho filósofo NCMS000 0.916667
en en SP 1
el el DA0MS0 0.880831
ij° ij° NCMS000 0.175279
del de+el SP+DA0MS0 0.5
Alma alma NCFS000 1
; ; Fx 1
mas más RG 0.65457
todo todo DI0MS0 0.746894
el el DA0MS0 0.880831
contrario contrario NCMS000 0.65625
es ser VSIP3S0 1
enel enel_en+enel_el SP+DA 1
arte arte NCCS000 1
del de+el SP+DA0MS0 0.5
lidiar lidiar VMN0000 1
. . Fp 1

Ca ca CS 0.982082
los el DA0MP0 0.931043
que que PR0CN00 0.648448
han haber VAIP3P0 0.97619
las el DA0FP0 0.755247
carnes carne NCFP000 1
duras duro AQ0FP00 0.916667
e e CC 0.494868
los el DA0MP0 0.931043
neruios nervio NCMP000 1
espessos espeso AQ0MP00 1
, , Fc 1
e e CC 0.494868
los el DA0MP0 0.931043
braços brazo NCMP000 1
rezios recio AQ0MP00 1
, , Fc 1
aquellos aquel PD0MP00 0.65411
son ser VSIP3P0 0.987239
mejores mejor AQ0CP00 0.96875
para para SP 0.988789
el el DA0MS0 0.880831
arte arte NCCS000 1
del de+el SP+DA0MS0 0.5
lidiar lidiar VMN0000 1
. . Fp 1

La el DA0FS0 0.897854
iij° iij° AQ0CS00 0.0305452
cosa cosa NCFS000 0.993392
que que PR0CN00 0.648448
es ser VSIP3S0 1
menester menester NCMS000 1
para para SP 0.988789
la el DA0FS0 0.897854
lit lid NCMS000 1
es ser VSIP3S0 1
que que CS 0.350774
los el DA0MP0 0.931043
omnes hombre NCMP000 1
que que PR0CN00 0.648448
son ser VSIP3P0 0.987239
mas más RG 0.65457
semejantes semejante AQ0CP00 0.846154
alas alas_a+alas_el SP+DA 0.484375
bestias bestia NCCP000 1
lidiadores lidiador NCMP000 1
son ser VSIP3P0 0.987239
mejores mejor AQ0CP00 0.96875
para para SP 0.988789
la el DA0FS0 0.897854
lid lid NCMS000 1
que que PR0CN00 0.648448
los el DA0MP0 0.931043
que que PR0CN00 0.648448
semejan semejar VMIP3P0 1
a a SP 0.956937
las el DA0FP0 0.755247
bestias bestia NCCP000 1
temerosas temeroso AQ0FP00 1
, , Fc 1
e e CC 0.494868
las el DA0FP0 0.755247
señales señal NCFP000 0.550001
para para SP 0.988789
los el DA0MP0 0.931043
conoçer conocer VMN0000 1
son ser VSIP3P0 0.987239
dos 2 Z 0.997076
. . Fp 1

La el DA0FS0 0.897854
primera 1 AO0FS00 0.712264
es ser VSIP3S0 1
auer haber VMN0000 0.703704
grandes grande AQ0CP00 0.996795
mienbros miembro NCMP000 0.633585
, , Fc 1
e e CC 0.494868
la el DA0FS0 0.897854
segunda segunda NCFS000 0.346341
es ser VSIP3S0 1
auer haber VMN0000 0.703704
los el DA0MP0 0.931043
pechos pecho NCMP000 1
anchos ancho AQ0MP00 0.396389
, , Fc 1
asi así RG 0.997788
commo comer VMIP1S0 0.0833333
los el DA0MP0 0.931043
canes can NCMP000 1
e e CC 0.494868
los el DA0MP0 0.931043
osos oso NCMP000 1
que que PR0CN00 0.648448
son ser VSIP3P0 0.987239
bestias bestia NCCP000 1
brauas bravo AQ0FP00 1
e e CC 0.494868
muy muy RG 1
lidiadoras lidiador NCFP000 1
. . Fp 1

E e CC 0.494868
asi así RG 0.997788
los el DA0MP0 0.931043
omes hombre NCMP000 1
que que PR0CN00 0.648448
los lo PP3MPA0 0.0343567
semejan semejar VMIP3P0 1
en en SP 1
estas este DD0FP0 0.776824
cosas cosa NCFP000 0.998392
son ser VSIP3P0 0.987239
mejores mejor AQ0CP00 0.96875
para para SP 0.988789
lid lid NCMS000 1
, , Fc 1
que que CS 0.350774
non no RN 0.99936
los el DA0MP0 0.931043
que que PR0CN00 0.648448
non no RN 0.99936
han haber VAIP3P0 0.97619
estas este DD0FP0 0.776824
condiçiones condición NCFP000 0.85
. . Fp 1

Onde donde PR00000 1
por por SP 1
estas este DD0FP0 0.776824
siete 7 Z 0.500774
condiçiones condición NCFP000 0.85
que que PR0CN00 0.648448
son ser VSIP3P0 0.987239
ser ser VSN0000 0.969613
los el DA0MP0 0.931043
omes hombre NCMP000 1
bien bien RG 0.963887
despiertos despierto AQ0MP00 1
, , Fc 1
e e CC 0.494868
muy muy RG 1
derechos derecho NCMP000 0.954545
enlos enlos_en+enlos_el SP+DA 1
espinazos espinazo NCMP000 1
e e CC 0.494868
enlas enlas_en+enlas_el SP+DA 1
çeruizes çeruizes VMIP2S0 1
, , Fc 1
e e CC 0.494868
bien bien RG 0.963887
duros duro AQ0MP00 0.466364
enlas enlas_en+enlas_el SP+DA 1
carnes carne NCFP000 1
e e CC 0.494868
bien bien RG 0.963887
espessos espeso AQ0MP00 1
los el DA0MP0 0.931043
neruios nervio NCMP000 1
, , Fc 1
e e CC 0.494868
muy muy RG 1
duros duro AQ0MP00 0.466364
los el DA0MP0 0.931043
mulos mulo NCMP000 1
, , Fc 1
e e CC 0.494868
si si CS 0.944444
han haber VAIP3P0 0.97619
luengos luengo AQ0MP00 1
braços brazo NCMP000 1
e e CC 0.494868
muy muy RG 1
rezios recio AQ0MP00 1
e e CC 0.494868
anchos ancho AQ0MP00 0.396389
pechos pecho NCMP000 1
e e CC 0.494868
espessos espeso AQ0MP00 1
, , Fc 1
pueden poder VMIP3P0 1
los el DA0MP0 0.931043
reyes rey NCMP000 1
e e CC 0.494868
los el DA0MP0 0.931043
principes príncipe NCMP000 0.954545
escojer escojer VMSP3S0 1
los el DA0MP0 0.931043
buenos bueno AQ0MP00 1
lidiadores lidiador NCMP000 1
. . Fp 1

Mas mas CC 0.34543
aqui aquí RG 1
conviene convenir VMIP3S0 1
de de SP 0.999919
notar notar VMN0000 1
que que CS 0.350774
asi así RG 0.997788
commo cómo PT00000 0.916667
estas este DD0FP0 0.776824
condiçiones condición NCFP000 0.85
sobredichas sobredicho AQ0FP00 1
les le PP3CPD0 0.5
son ser VSIP3P0 0.987239
menester menester NCMS000 1
quanto cuanto PR0MS00 0.996795
a a SP 0.956937
 los  los NCMP000 0.739729
los el DA0MP0 0.931043
cuerpos cuerpo NCMP000 1
, , Fc 1
asi así RG 0.997788
les le PP3CPD0 0.5
son ser VSIP3P0 0.987239
menester menester NCMS000 1
otras otro PI0FP00 0.301325
siete ser+te VSSP3S0+PP2CS00 0.499226
quanto cuanto PR0MS00 0.996795
alas alas_a+alas_el SP+DA 0.484375
costunbres costumbre NCFP000 1
e e CC 0.494868
alas alas_a+alas_el SP+DA 0.484375
almas alma NCFP000 1
. . Fp 1

La el DA0FS0 0.897854
primera 1 AO0FS00 0.712264
es ser VSIP3S0 1
que que CS 0.350774
non no RN 0.99936
sean ser VSSP3P0 0.986111
luxuriosos lujurioso AQ0MP00 0.516465
, , Fc 1
nin ni CC 1
carnales carnal AQ0CP00 1
. . Fp 1

Ca ca CS 0.982082
estos este DD0MP0 0.866379
tales tal PD0CP00 0.609023
non no RN 0.99936
son ser VSIP3P0 0.987239
buenos bueno AQ0MP00 1
para para SP 0.988789
las el DA0FP0 0.755247
armas arma NCFP000 0.987805
, , Fc 1
segunt según SP 0.990196
que que PR0CN00 0.648448
de de SP 0.999919
sus su DP3CPN 0.988798
provamos provamos VMIP1P0 1
, , Fc 1
e e CC 0.494868
por por SP 1
muchos mucho DI0MP0 0.876506
enxemplos ejemplo NCMP000 1
. . Fp 1

La el DA0FS0 0.897854
ij° ij° NCMS000 0.175279
es ser VSIP3S0 1
que que CS 0.350774
non no RN 0.99936
sean ser VSSP3P0 0.986111
garganteros garganteros NCMP000 0.5
nin ni CC 1
comedores comedor NCMP000 0.569352
: : Fd 1
ca ca CS 0.982082
estos este PD0MP00 0.133621
tales talar VMSP2S0 0.157895
, , Fc 1
quando cuándo PT00000 1
non no RN 0.99936
han haber VAIP3P0 0.97619
conplimiento cumplimiento NCMS000 1
de de SP 0.999919
viandas vianda NCFP000 1
, , Fc 1
luego luego RG 0.905405
falleçen fallecer VMIP3P0 1
, , Fc 1
ca ca CS 0.982082
son ser VSIP3P0 0.987239
tales tal PD0CP00 0.609023
commo comer VMIP1S0 0.0833333
los el DA0MP0 0.931043
milanos milano NCMP000 1
e e CC 0.494868
los el DA0MP0 0.931043
cuervos cuervo NCMP000 1
, , Fc 1
que que CS 0.350774
quando cuándo PT00000 1
non no RN 0.99936
fallan fallar VMIP3P0 0.846154
carniça carniza NCFS000 1
, , Fc 1
todos todo PI0MP00 0.230016
andan andar VMIP3P0 1
desolados desolar VMP00PM 1
. . Fp 1

Onde donde PR00000 1
convieneles convenir+le VMIP3S0+PP3CPD0 0.5 convenir+les VMIP3S0+PP3CPD0 0.5
de de SP 0.999919
ser ser VSN0000 0.969613
muy muy RG 1
astinentes astinentes AQ0CP00 0.423084
e e CC 0.494868
muy muy RG 1
sofridores sofridores AQ0MP00 0.333236
de de SP 0.999919
fanbres fanbres NCMP000 0.64295
e e CC 0.494868
de de SP 0.999919
sedes sede NCFP000 0.36997
, , Fc 1
segunt según SP 0.990196
que que PR0CN00 0.648448
adelante adelante RG 0.938462
provaremos provaremos VMIF1P0 1
. . Fp 1

La el DA0FS0 0.897854
iii° iii° NCMS000 0.175279
es ser VSIP3S0 1
que que CS 0.350774
non no RN 0.99936
sean ser VSSP3P0 0.986111
delicados delicado AQ0MP00 1
, , Fc 1
nin ni CC 1
se se P00CN00 0.489655
quieran querer VMSP3P0 0.970833
tener tener VMN0000 1
viçiosos vicioso NCMP000 0.483535
. . Fp 1

Ca ca CS 0.982082
el el DA0MS0 0.880831
tienpo tiempo NCMS000 1
de de SP 0.999919
las el DA0FP0 0.755247
guerras guerra NCFP000 1
non no RN 0.99936
es ser VSIP3S0 1
para para SP 0.988789
viçio vicio NCMS000 0.743714
nin ni CC 1
par par AQ0CS00 0.954545
delicamientos delicamientos NCMP000 1
, , Fc 1
segunt según SP 0.990196
que que PR0CN00 0.648448
dize decir VMIP3S0 1
Vejeçio vejeçio VMIS3S0 1
. . Fp 1

E e CC 0.494868
prueva prueva VMII3S0 0.799829
enel enel_en+enel_el SP+DA 1
libro libro NCMS000 0.996988
de de SP 0.999919
 la  la NCFS000 0.533089
la el DA0FS0 0.897854
cavalleria cavalleria NCFS000 1
, , Fc 1
que que PR0CN00 0.648448
estos este PD0MP00 0.133621
tales talar VMSP2S0 0.157895
valen valer VMIP3P0 1
mas más RG 0.65457
para para SP 0.988789
mugeres mujer NCFP000 1
que que PR0CN00 0.648448
para para SP 0.988789
la el DA0FS0 0.897854
lid lid NCMS000 1
. . Fp 1

La el DA0FS0 0.897854
iiij° iiij° NCMS000 0.175279
es ser VSIP3S0 1
que que CS 0.350774
non no RN 0.99936
sean ser VSSP3P0 0.986111
codiçiosos codicioso AQ0MP00 0.516465
, , Fc 1
ca ca CS 0.982082
si si CS 0.944444
por por SP 1
auentura aventura NCFS000 0.916667
enla enla_en+enla_el SP+DA 1
lid lid NCMS000 1
ouiessen haber VMSI3P0 0.5
codiçia codicia NCFS000 0.512121
de de SP 0.999919
algos algos NCMP000 1
, , Fc 1
poder poder NCMS000 0.993421
los lo PP3MPA0 0.0343567
yan yan VMII3P0 0.8
engañar engañar VMN0000 1
los el DA0MP0 0.931043
enemigos enemigo NCMP000 0.65625
, , Fc 1
echandoles echar+le VMG0000+PP3CPD0 0.5 echar+les VMG0000+PP3CPD0 0.5
algo algo RG 0.788462
a a SP 0.956937
que que CS 0.350774
se se P00CN00 0.489655
abaxasen abaxasen VMSI3P0 1
, , Fc 1
e e CC 0.494868
en en SP 1
que que CS 0.350774
se se P00CN00 0.489655
ocupassen ocupar VMSI3P0 1
, , Fc 1
e e CC 0.494868
asi así RG 0.997788
podrian poder VMIC3P0 1
ser ser VSN0000 0.969613
vençidos vencer VMP00PM 1
e e CC 0.494868
perder perder VMN0000 1
los el DA0MP0 0.931043
cuerpos cuerpo NCMP000 1
e e CC 0.494868
los el DA0MP0 0.931043
algos algos NCMP000 1
. . Fp 1

La el DA0FS0 0.897854
quinta quinta NCFS000 0.44
es ser VSIP3S0 1
que que CS 0.350774
non no RN 0.99936
sean ser VSSP3P0 0.986111
Robadores robador AQ0MP00 0.433056
nin ni CC 1
malfechores malhechor AQ0MP00 0.389463
, , Fc 1
ca ca CS 0.982082
las el DA0FP0 0.755247
malfetrias malfetrias NCFP000 0.954538
e e CC 0.494868
los el DA0MP0 0.931043
robos robo NCMP000 1
mucho mucho RG 0.930013
enbargan embargar VMIP3P0 1
las el DA0FP0 0.755247
manos mano NCFP000 1
, , Fc 1
e e CC 0.494868
a a SP 0.956937
estos este PD0MP00 0.133621
tales talar VMSP2S0 0.157895
conprehende conprehende RG 0.962963
los el DA0MP0 0.931043
dios dios NCMS000 0.999067
, , Fc 1
segunt según SP 0.990196
que que PR0CN00 0.648448
dize decir VMIP3S0 1
el el DA0MS0 0.880831
sabio sabio NCMS000 0.261905
enlos enlos_en+enlos_el SP+DA 1
Prouerbios proverbio NCMP000 1
. . Fp 1

La el DA0FS0 0.897854
vj° vj° NCMS000 0.175279
es ser VSIP3S0 1
que que CS 0.350774
non no RN 0.99936
sean ser VSSP3P0 0.986111
peleadores peleador AQ0MP00 1
nin ni CC 1
muevan mover VMSP3P0 0.970833
entresi entresi RG 1
riesgos riesgo NCMP000 1
nin ni CC 1
contiendas contienda NCFP000 0.916667
, , Fc 1
ca ca CS 0.982082
por por SP 1
esta este DD0FS0 0.818828
razon razón NCFS000 1
se se P00CN00 0.489655
podria poder VMIC3S0 1
desbaratar desbaratar VMN0000 1
toda todo DI0FS0 0.949029
hueste hueste NCFS000 1
, , Fc 1
e e CC 0.494868
esto este PD00S00 0.983631
es ser VSIP3S0 1
menester menester NCMS000 1
tan tan RG 1
bien bien RG 0.963887
en en SP 1
tienpo tiempo NCMS000 1
de de SP 0.999919
paz paz NCFS000 1
, , Fc 1
commo comer VMIP1S0 0.0833333
en en SP 1
tienpo tiempo NCMS000 1
de de SP 0.999919
guerra guerra NCFS000 1
. . Fp 1

Ca ca CS 0.982082
toda todo DI0FS0 0.949029
çibdat ciudad NCFS000 1
o o CC 0.998971
todo todo DI0MS0 0.746894
regno reino NCMS000 0.743902
se se P00CN00 0.489655
deffaze deffaze VMIP3S0 1
por por SP 1
discordia discordia NCFS000 1
, , Fc 1
segunt según SP 0.990196
que que PR0CN00 0.648448
dize decir VMIP3S0 1
monseñor monseñor NCMS000 1
enel enel_en+enel_el SP+DA 1
Euangelio evangelio NCMS000 1
. . Fp 1

La el DA0FS0 0.897854
vij° vij° NCMS000 0.175279
es ser VSIP3S0 1
que que CS 0.350774
non no RN 0.99936
sean ser VSSP3P0 0.986111
los el DA0MP0 0.931043
lidiadores lidiador NCMP000 1
presuntuosos presuntuoso AQ0MP00 0.666391
en en SP 1
acometer acometer VMN0000 1
las el DA0FP0 0.755247
batallas batalla NCFP000 0.954545
, , Fc 1
ca ca CS 0.982082
muchos mucho DI0MP0 0.876506
fueron ser VSIS3P0 0.938596
por por SP 1
esto este PD00S00 0.983631
vençidos vencer VMP00PM 1
, , Fc 1
por por SP 1
que que PR0CN00 0.648448
non no RN 0.99936
guardaron guardar VMIS3P0 1
en en SP 1
commo cómo PT00000 0.916667
nin ni CC 1
en en SP 1
